Otip_I	0	99999	0.4633
Otip_I	100000	199999	0.4535
Otip_I	200000	299999	0.44516
Otip_I	300000	399999	0.4431
Otip_I	400000	499999	0.45305
Otip_I	500000	599999	0.44634
Otip_I	600000	699999	0.45237
Otip_I	700000	799999	0.44411
Otip_I	800000	899999	0.44965
Otip_I	900000	999999	0.46085
Otip_I	1000000	1099999	0.45899
Otip_I	1100000	1199999	0.44728
Otip_I	1200000	1299999	0.43632
Otip_I	1300000	1399999	0.44855
Otip_I	1400000	1499999	0.45677
Otip_I	1500000	1599999	0.45527
Otip_I	1600000	1699999	0.45974
Otip_I	1700000	1799999	0.45634
Otip_I	1800000	1899999	0.44589
Otip_I	1900000	1999999	0.44623
Otip_I	2000000	2099999	0.45597
Otip_I	2100000	2199999	0.46601
Otip_I	2200000	2299999	0.46246
Otip_I	2300000	2399999	0.45004
Otip_I	2400000	2499999	0.44603
Otip_I	2500000	2599999	0.45398
Otip_I	2600000	2699999	0.45476
Otip_I	2700000	2799999	0.45638
Otip_I	2800000	2899999	0.45094
Otip_I	2900000	2999999	0.45649
Otip_I	3000000	3099999	0.45116
Otip_I	3100000	3199999	0.45689
Otip_I	3200000	3299999	0.45888
Otip_I	3300000	3399999	0.46049
Otip_I	3400000	3499999	0.46514
Otip_I	3500000	3599999	0.45044
Otip_I	3600000	3699999	0.45459
Otip_I	3700000	3799999	0.44954
Otip_I	3800000	3899999	0.44944
Otip_I	3900000	3999999	0.44621
Otip_I	4000000	4099999	0.45995
Otip_I	4100000	4199999	0.45124
Otip_I	4200000	4299999	0.4556
Otip_I	4300000	4399999	0.4612
Otip_I	4400000	4499999	0.44847
Otip_I	4500000	4599999	0.45007
Otip_I	4600000	4699999	0.45749
Otip_I	4700000	4799999	0.452
Otip_I	4800000	4899999	0.45843
Otip_I	4900000	4999999	0.4473
Otip_I	5000000	5099999	0.44261
Otip_I	5100000	5199999	0.45313
Otip_I	5200000	5299999	0.46257
Otip_I	5300000	5399999	0.46691
Otip_I	5400000	5499999	0.45907
Otip_I	5500000	5599999	0.45729
Otip_I	5600000	5699999	0.45589
Otip_I	5700000	5799999	0.45297
Otip_I	5800000	5899999	0.45666
Otip_I	5900000	5999999	0.45178
Otip_I	6000000	6099999	0.46268
Otip_I	6100000	6199999	0.45644
Otip_I	6200000	6299999	0.46133
Otip_I	6300000	6399999	0.45815
Otip_I	6400000	6499999	0.45798
Otip_I	6500000	6599999	0.4508
Otip_I	6600000	6699999	0.45462
Otip_I	6700000	6799999	0.45832
Otip_I	6800000	6899999	0.45624
Otip_I	6900000	6999999	0.45458
Otip_I	7000000	7099999	0.46226
Otip_I	7100000	7199999	0.46383
Otip_I	7200000	7299999	0.45933
Otip_I	7300000	7399999	0.46342
Otip_I	7400000	7499999	0.47418
Otip_I	7500000	7599999	0.46656
Otip_I	7600000	7699999	0.46158
Otip_I	7700000	7799999	0.46608
Otip_I	7800000	7899999	0.44096
Otip_I	7900000	7999999	0.46609
Otip_I	8000000	8099999	0.46083
Otip_I	8100000	8199999	0.46733
Otip_I	8200000	8299999	0.46916
Otip_I	8300000	8399999	0.46428
Otip_I	8400000	8499999	0.45445
Otip_I	8500000	8599999	0.45838
Otip_I	8600000	8699999	0.45181
Otip_I	8700000	8799999	0.46235
Otip_I	8800000	8899999	0.45765
Otip_II	0	99999	0.4607
Otip_II	100000	199999	0.45404
Otip_II	200000	299999	0.44662
Otip_II	300000	399999	0.44815
Otip_II	400000	499999	0.43859
Otip_II	500000	599999	0.45461
Otip_II	600000	699999	0.45724
Otip_II	700000	799999	0.45569
Otip_II	800000	899999	0.45786
Otip_II	900000	999999	0.44017
Otip_II	1000000	1099999	0.46363
Otip_II	1100000	1199999	0.45547
Otip_II	1200000	1299999	0.45578
Otip_II	1300000	1399999	0.44996
Otip_II	1400000	1499999	0.45265
Otip_II	1500000	1599999	0.45091
Otip_II	1600000	1699999	0.46619
Otip_II	1700000	1799999	0.45989
Otip_II	1800000	1899999	0.45204
Otip_II	1900000	1999999	0.43852
Otip_II	2000000	2099999	0.44405
Otip_II	2100000	2199999	0.45618
Otip_II	2200000	2299999	0.44855
Otip_II	2300000	2399999	0.45735
Otip_II	2400000	2499999	0.44933
Otip_II	2500000	2599999	0.44344
Otip_II	2600000	2699999	0.43684
Otip_II	2700000	2799999	0.44794
Otip_II	2800000	2899999	0.45804
Otip_II	2900000	2999999	0.44171
Otip_II	3000000	3099999	0.45238
Otip_II	3100000	3199999	0.46086
Otip_II	3200000	3299999	0.45207
Otip_II	3300000	3399999	0.44997
Otip_II	3400000	3499999	0.45516
Otip_II	3500000	3599999	0.45838
Otip_II	3600000	3699999	0.45856
Otip_II	3700000	3799999	0.46137
Otip_II	3800000	3899999	0.45415
Otip_II	3900000	3999999	0.44711
Otip_II	4000000	4099999	0.44909
Otip_II	4100000	4199999	0.45383
Otip_II	4200000	4299999	0.45337
Otip_II	4300000	4399999	0.45709
Otip_II	4400000	4499999	0.45657
Otip_II	4500000	4599999	0.4636
Otip_II	4600000	4699999	0.45355
Otip_II	4700000	4799999	0.45465
Otip_II	4800000	4899999	0.45302
Otip_II	4900000	4999999	0.4587
Otip_II	5000000	5099999	0.45497
Otip_II	5100000	5199999	0.45369
Otip_II	5200000	5299999	0.45548
Otip_II	5300000	5399999	0.44975
Otip_II	5400000	5499999	0.45817
Otip_II	5500000	5599999	0.45714
Otip_II	5600000	5699999	0.46427
Otip_II	5700000	5799999	0.4565
Otip_II	5800000	5899999	0.45057
Otip_II	5900000	5999999	0.45494
Otip_II	6000000	6099999	0.45342
Otip_II	6100000	6199999	0.44715
Otip_II	6200000	6299999	0.44762
Otip_II	6300000	6399999	0.47207
Otip_II	6400000	6499999	0.46181
Otip_II	6500000	6599999	0.45922
Otip_II	6600000	6699999	0.45906
Otip_II	6700000	6799999	0.45893
Otip_II	6800000	6899999	0.45039
Otip_II	6900000	6999999	0.457
Otip_II	7000000	7099999	0.45443
Otip_II	7100000	7199999	0.44924
Otip_II	7200000	7299999	0.45336
Otip_II	7300000	7399999	0.44957
Otip_II	7400000	7499999	0.45153
Otip_II	7500000	7599999	0.44177
Otip_II	7600000	7699999	0.45439
Otip_II	7700000	7799999	0.45497
Otip_II	7800000	7899999	0.45405
Otip_II	7900000	7999999	0.46121
Otip_II	8000000	8099999	0.45873
Otip_II	8100000	8199999	0.44445
Otip_II	8200000	8299999	0.44884
Otip_II	8300000	8399999	0.45291
Otip_II	8400000	8499999	0.43866
Otip_II	8500000	8599999	0.45204
Otip_II	8600000	8699999	0.45469
Otip_II	8700000	8799999	0.45399
Otip_II	8800000	8899999	0.46123
Otip_II	8900000	8999999	0.44972
Otip_III	0	99999	0.4664
Otip_III	100000	199999	0.45338
Otip_III	200000	299999	0.44931
Otip_III	300000	399999	0.45932
Otip_III	400000	499999	0.44084
Otip_III	500000	599999	0.44078
Otip_III	600000	699999	0.44289
Otip_III	700000	799999	0.44812
Otip_III	800000	899999	0.45082
Otip_III	900000	999999	0.45543
Otip_III	1000000	1099999	0.4397
Otip_III	1100000	1199999	0.44757
Otip_III	1200000	1299999	0.45211
Otip_III	1300000	1399999	0.44556
Otip_III	1400000	1499999	0.44157
Otip_III	1500000	1599999	0.4425
Otip_III	1600000	1699999	0.43673
Otip_III	1700000	1799999	0.45203
Otip_III	1800000	1899999	0.44166
Otip_III	1900000	1999999	0.45204
Otip_III	2000000	2099999	0.45654
Otip_III	2100000	2199999	0.46473
Otip_III	2200000	2299999	0.45588
Otip_III	2300000	2399999	0.45865
Otip_III	2400000	2499999	0.44951
Otip_III	2500000	2599999	0.45451
Otip_III	2600000	2699999	0.45841
Otip_III	2700000	2799999	0.45919
Otip_III	2800000	2899999	0.46273
Otip_III	2900000	2999999	0.45415
Otip_III	3000000	3099999	0.4521
Otip_III	3100000	3199999	0.45624
Otip_III	3200000	3299999	0.45136
Otip_III	3300000	3399999	0.44797
Otip_III	3400000	3499999	0.45562
Otip_III	3500000	3599999	0.44517
Otip_III	3600000	3699999	0.45216
Otip_III	3700000	3799999	0.44797
Otip_III	3800000	3899999	0.44477
Otip_III	3900000	3999999	0.43837
Otip_III	4000000	4099999	0.44357
Otip_III	4100000	4199999	0.43782
Otip_III	4200000	4299999	0.44191
Otip_III	4300000	4399999	0.43885
Otip_III	4400000	4499999	0.44938
Otip_III	4500000	4599999	0.44394
Otip_III	4600000	4699999	0.4344
Otip_III	4700000	4799999	0.44318
Otip_III	4800000	4899999	0.44405
Otip_III	4900000	4999999	0.44359
Otip_III	5000000	5099999	0.44934
Otip_III	5100000	5199999	0.44894
Otip_III	5200000	5299999	0.4493
Otip_III	5300000	5399999	0.4542
Otip_III	5400000	5499999	0.45303
Otip_III	5500000	5599999	0.45949
Otip_III	5600000	5699999	0.44849
Otip_III	5700000	5799999	0.44688
Otip_III	5800000	5899999	0.46701
Otip_III	5900000	5999999	0.46515
Otip_III	6000000	6099999	0.46137
Otip_III	6100000	6199999	0.46064
Otip_III	6200000	6299999	0.461
Otip_III	6300000	6399999	0.4599
Otip_III	6400000	6499999	0.45583
Otip_III	6500000	6599999	0.4557
Otip_III	6600000	6699999	0.46295
Otip_III	6700000	6799999	0.45664
Otip_III	6800000	6899999	0.45568
Otip_III	6900000	6999999	0.44261
Otip_III	7000000	7099999	0.44677
Otip_III	7100000	7199999	0.45739
Otip_III	7200000	7299999	0.45527
Otip_III	7300000	7399999	0.44917
Otip_III	7400000	7499999	0.45091
Otip_III	7500000	7599999	0.44897
Otip_III	7600000	7699999	0.44833
Otip_III	7700000	7799999	0.43733
Otip_III	7800000	7899999	0.44379
Otip_III	7900000	7999999	0.45228
Otip_III	8000000	8099999	0.44344
Otip_III	8100000	8199999	0.44663
Otip_III	8200000	8299999	0.45392
Otip_III	8300000	8399999	0.45053
Otip_III	8400000	8499999	0.46117
Otip_III	8500000	8599999	0.45386
Otip_III	8600000	8699999	0.4463
Otip_III	8700000	8799999	0.453
Otip_III	8800000	8899999	0.45218
Otip_III	8900000	8999999	0.45892
Otip_III	9000000	9099999	0.45374
Otip_III	9100000	9199999	0.45791
Otip_III	9200000	9299999	0.45857
Otip_III	9300000	9399999	0.46855
Otip_III	9400000	9499999	0.45759
Otip_III	9500000	9599999	0.46628
Otip_IV	0	99999	0.44948
Otip_IV	100000	199999	0.45354
Otip_IV	200000	299999	0.45516
Otip_IV	300000	399999	0.46256
Otip_IV	400000	499999	0.443
Otip_IV	500000	599999	0.42491
Otip_IV	600000	699999	0.42714
Otip_IV	700000	799999	0.42543
Otip_IV	800000	899999	0.4122
Otip_IV	900000	999999	0.43035
Otip_IV	1000000	1099999	0.44066
Otip_IV	1100000	1199999	0.41413
Otip_IV	1200000	1299999	0.42641
Otip_IV	1300000	1399999	0.42657
Otip_IV	1400000	1499999	0.42926
Otip_IV	1500000	1599999	0.44158
Otip_IV	1600000	1699999	0.42742
Otip_IV	1700000	1799999	0.41709
Otip_IV	1800000	1899999	0.42445
Otip_IV	1900000	1999999	0.42133
Otip_IV	2000000	2099999	0.40953
Otip_IV	2100000	2199999	0.4218
Otip_IV	2200000	2299999	0.46913
Otip_IV	2300000	2399999	0.47236
Otip_IV	2400000	2499999	0.46982
Otip_IV	2500000	2599999	0.4675
Otip_IV	2600000	2699999	0.4543
