Otip_X	11283210	11286210	Otip_III	9618497	9621511
Otip_X	11279594	11288371	Otip_X	27870	19078
Otip_X	11279594	11282730	Otip_I	17879	14745
Otip_X	11279594	11282050	Otip_I	12816	10363
Otip_X	11279306	11279396	Otip_I	18883	18790
Otip_X	11279306	11279396	Otip_I	13816	13723
Otip_X	11279244	11279338	Otip_X	28612	28516
Otip_X	11279244	11279338	Otip_V	10786910	10787006
Otip_X	11279244	11279338	Otip_X	11279038	11279133
Otip_X	11279244	11279338	Otip_I	18621	18527
Otip_X	11279244	11279338	Otip_I	13558	13464
Otip_X	11279220	11279344	Otip_I	18770	18649
Otip_X	11279220	11279344	Otip_I	13703	13584
Otip_X	11279220	11279338	Otip_X	11278843	11278960
Otip_X	11279220	11279338	Otip_X	28807	28690
Otip_X	11279171	11279338	Otip_V	10786641	10786832
Otip_X	11279170	11279396	Otip_III	9614192	9614444
Otip_X	11279170	11279338	Otip_X	11278522	11278716
Otip_X	11279170	11279338	Otip_I	19112	18920
Otip_X	11279170	11279338	Otip_I	14045	13853
Otip_X	11279170	11279338	Otip_X	29124	28934
Otip_X	11279100	11279198	Otip_X	12078	11988
Otip_X	11279100	11279155	Otip_X	11911	11856
Otip_X	11279050	11279143	Otip_X	11278635	11278726
Otip_X	11279038	11284125	Otip_V	10787117	10792203
Otip_X	11279038	11279338	Otip_III	9614290	9614582
Otip_X	11279038	11279143	Otip_I	19014	18910
Otip_X	11279038	11279143	Otip_I	13947	13843
Otip_X	11279038	11279143	Otip_V	10786738	10786842
Otip_X	11279038	11279143	Otip_X	11278867	11278970
Otip_X	11279038	11279143	Otip_X	29026	28924
Otip_X	11279038	11279135	Otip_X	28783	28688
Otip_X	11279038	11279133	Otip_X	11279244	11279338
Otip_X	11279038	11279133	Otip_I	18416	18322
Otip_X	11279038	11279133	Otip_I	13353	13259
Otip_X	11279038	11279133	Otip_V	10787323	10787415
Otip_X	11279038	11279130	Otip_I	18746	18655
Otip_X	11279038	11279130	Otip_I	13679	13590
Otip_X	11278867	11279133	Otip_X	28612	28311
Otip_X	11278867	11279133	Otip_III	9614660	9614959
Otip_X	11278867	11278970	Otip_V	10786910	10787016
Otip_X	11278867	11278970	Otip_X	11279038	11279143
Otip_X	11278867	11278970	Otip_I	18621	18517
Otip_X	11278867	11278970	Otip_I	13558	13454
Otip_X	11278845	11279338	Otip_V	10786716	10787212
Otip_X	11278845	11279338	Otip_III	9614268	9614755
Otip_X	11278845	11279004	Otip_I	19036	18853
Otip_X	11278845	11279004	Otip_I	13969	13786
Otip_X	11278845	11279004	Otip_X	11278598	11278760
Otip_X	11278845	11279004	Otip_X	29048	28890
Otip_X	11278843	11278970	Otip_V	10787093	10787222
Otip_X	11278843	11278960	Otip_X	11279220	11279338
Otip_X	11278843	11278960	Otip_I	18440	18322
Otip_X	11278843	11278960	Otip_I	13377	13259
Otip_X	11278843	11278960	Otip_III	9614842	9614959
Otip_X	11278843	11278960	Otip_V	10787299	10787415
Otip_X	11278730	11278960	Otip_X	28548	28311
Otip_X	11278730	11278823	Otip_X	11279306	11279396
Otip_X	11278730	11278823	Otip_III	9614927	9615017
Otip_X	11278730	11278823	Otip_I	18354	18264
Otip_X	11278730	11278823	Otip_V	10787383	10787473
Otip_X	11278730	11278823	Otip_I	13291	13201
Otip_X	11278730	11278823	Otip_X	28343	28255
Otip_X	11278635	11278726	Otip_X	11279050	11279143
Otip_X	11278635	11278726	Otip_X	28599	28506
Otip_X	11278635	11278726	Otip_V	10786923	10787016
Otip_X	11278635	11278726	Otip_III	9614673	9614765
Otip_X	11278635	11278726	Otip_I	18609	18517
Otip_X	11278635	11278726	Otip_I	13546	13454
Otip_X	11278598	11278760	Otip_III	9614466	9614626
Otip_X	11278598	11278760	Otip_X	11278845	11279004
Otip_X	11278598	11278760	Otip_X	28805	28646
Otip_X	11278598	11278713	Otip_I	18768	18655
Otip_X	11278598	11278713	Otip_I	13701	13590
Otip_X	11278523	11278760	Otip_V	10786641	10786876
Otip_X	11278522	11278726	Otip_V	10787043	10787222
Otip_X	11278522	11278716	Otip_X	11279170	11279338
Otip_X	11278522	11278716	Otip_X	28479	28311
Otip_X	11278522	11278716	Otip_I	18490	18322
Otip_X	11278522	11278716	Otip_I	13427	13259
Otip_X	11278522	11278716	Otip_III	9614792	9614959
Otip_X	11278522	11278716	Otip_V	10787249	10787415
Otip_X	11278392	11278554	Otip_X	12318	12159
Otip_X	11278113	11278197	Otip_X	29449	29533
Otip_X	11277881	11278005	Otip_I	26941	26817
Otip_X	11277823	11282893	Otip_III	9613496	9618503
Otip_X	11277823	11279781	Otip_I	19812	17881
Otip_X	11277823	11279781	Otip_I	14743	12818
Otip_X	11277823	11278296	Otip_V	10786195	10786644
Otip_X	11277816	11279781	Otip_X	29804	27872
Otip_X	11277272	11277823	Otip_IV	27870	27321
Otip_X	11277272	11277547	Otip_II	21515	21243
Otip_X	11277224	11277815	Otip_X	16483	15899
Otip_X	11277224	11277809	Otip_V	27998	27416
Otip_X	11277224	11277809	Otip_V	23101	22522
Otip_X	11277104	11277220	Otip_IV	28143	28038
Otip_X	11277089	11277220	Otip_II	21817	21686
