#There are 6 sequences in Oscheius_karyotype.txt.
#Processing for Otip_I.
#	Sequence length is 8916589 so generated bins out to 9000000.
Otip_I	0	99999	0.25795
Otip_I	100000	199999	0.15119
Otip_I	200000	299999	0.16792
Otip_I	300000	399999	0.1778
Otip_I	400000	499999	0.19014
Otip_I	500000	599999	0.13742
Otip_I	600000	699999	0.09771
Otip_I	700000	799999	0.11063
Otip_I	800000	899999	0.16111
Otip_I	900000	999999	0.16297
Otip_I	1000000	1099999	0.13037
Otip_I	1100000	1199999	0.11015
Otip_I	1200000	1299999	0.19595
Otip_I	1300000	1399999	0.11406
Otip_I	1400000	1499999	0.13246
Otip_I	1500000	1599999	0.17453
Otip_I	1600000	1699999	0.13532
Otip_I	1700000	1799999	0.10871
Otip_I	1800000	1899999	0.18646
Otip_I	1900000	1999999	0.10447
Otip_I	2000000	2099999	0.14363
Otip_I	2100000	2199999	0.07213
Otip_I	2200000	2299999	0.17041
Otip_I	2300000	2399999	0.08684
Otip_I	2400000	2499999	0.21548
Otip_I	2500000	2599999	0.11583
Otip_I	2600000	2699999	0.08468
Otip_I	2700000	2799999	0.13551
Otip_I	2800000	2899999	0.13796
Otip_I	2900000	2999999	0.13501
Otip_I	3000000	3099999	0.08975
Otip_I	3100000	3199999	0.06562
Otip_I	3200000	3299999	0.05986
Otip_I	3300000	3399999	0.02091
Otip_I	3400000	3499999	0.04542
Otip_I	3500000	3599999	0.04324
Otip_I	3600000	3699999	0.0518
Otip_I	3700000	3799999	0.01154
Otip_I	3800000	3899999	0.03875
Otip_I	3900000	3999999	0.06088
Otip_I	4000000	4099999	0.0357
Otip_I	4100000	4199999	0.0453
Otip_I	4200000	4299999	0.05031
Otip_I	4300000	4399999	0.0296
Otip_I	4400000	4499999	0.09449
Otip_I	4500000	4599999	0.02735
Otip_I	4600000	4699999	0.06183
Otip_I	4700000	4799999	0.03923
Otip_I	4800000	4899999	0.02726
Otip_I	4900000	4999999	0.03596
Otip_I	5000000	5099999	0.03205
Otip_I	5100000	5199999	0.04701
Otip_I	5200000	5299999	0.04235
Otip_I	5300000	5399999	0.04803
Otip_I	5400000	5499999	0.03952
Otip_I	5500000	5599999	0.0773
Otip_I	5600000	5699999	0.07372
Otip_I	5700000	5799999	0.06702
Otip_I	5800000	5899999	0.05939
Otip_I	5900000	5999999	0.08472
Otip_I	6000000	6099999	0.05514
Otip_I	6100000	6199999	0.04583
Otip_I	6200000	6299999	0.0255
Otip_I	6300000	6399999	0.03365
Otip_I	6400000	6499999	0.06827
Otip_I	6500000	6599999	0.04387
Otip_I	6600000	6699999	0.03089
Otip_I	6700000	6799999	0.07443
Otip_I	6800000	6899999	0.03936
Otip_I	6900000	6999999	0.05298
Otip_I	7000000	7099999	0.04711
Otip_I	7100000	7199999	0.0474
Otip_I	7200000	7299999	0.03989
Otip_I	7300000	7399999	0.06425
Otip_I	7400000	7499999	0.03107
Otip_I	7500000	7599999	0.04042
Otip_I	7600000	7699999	0.0493
Otip_I	7700000	7799999	0.08778
Otip_I	7800000	7899999	0.16066
Otip_I	7900000	7999999	0.11804
Otip_I	8000000	8099999	0.06328
Otip_I	8100000	8199999	0.08687
Otip_I	8200000	8299999	0.0953
Otip_I	8300000	8399999	0.09913
Otip_I	8400000	8499999	0.10287
Otip_I	8500000	8599999	0.1272
Otip_I	8600000	8699999	0.09162
Otip_I	8700000	8799999	0.08055
Otip_I	8800000	8899999	0.22272
Otip_I	8900000	8999999	0.1659
#Processing for Otip_II.
#	Sequence length is 9029974 so generated bins out to 9100000.
Otip_II	0	99999	0.32535
Otip_II	100000	199999	0.19664
Otip_II	200000	299999	0.1202
Otip_II	300000	399999	0.09401
Otip_II	400000	499999	0.16892
Otip_II	500000	599999	0.14847
Otip_II	600000	699999	0.14439
Otip_II	700000	799999	0.1667
Otip_II	800000	899999	0.13586
Otip_II	900000	999999	0.16805
Otip_II	1000000	1099999	0.16621
Otip_II	1100000	1199999	0.13523
Otip_II	1200000	1299999	0.12615
Otip_II	1300000	1399999	0.14965
Otip_II	1400000	1499999	0.0861
Otip_II	1500000	1599999	0.13118
